Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.013664404,0.004451567,0.0,0.016478541,0.015877297,0.010593154,0.014387818,0.029712459,0.017412636,0.0,0.0254449,0.015448805,0.015073182,0.029126214,0.016691345,0.012736491,0.010286039,0.018744087,0.018004232,0.014108369,0.013106328,0.009535902,0.022584639,0.014805777,0.020384119,0.029993515,0.025074103,0.01319762,0.021838591,0.013121433,0.012253523,0.010080486,0.014024569,0.016105364,0.033693205,0.017686455,0.034205993,0.012009906,0.014352203,0.015625,0.019341991,0.008298313,0.01304586,0.024444187,0.019484288,0.020800252,0.016306904,0.015278139,0.012187868,0.015125316,0.004592593,0.017086623,0.011080332,0.013425764,0.013602878,0.015832873,0.010144998,0.010858712
0.016564439,0.005689071,0.0,0.016395045,0.014625491,0.011621602,0.009814764,0.015249077,0.01110784,0.0,0.010437535,0.012876641,0.015369737,0.029126214,0.012422923,0.007229386,0.012751208,0.012381126,0.014376703,0.013093611,0.01223117,0.013069858,0.015912567,0.010368487,0.014129164,0.014990244,0.01567057,0.00988793,0.017162853,0.014697703,0.014092019,0.009403908,0.016005385,0.008858933,0.015525079,0.015647021,0.014188941,0.010236131,0.011123672,0.005331911,0.014952109,0.016379654,0.011809393,0.016206953,0.009144492,0.010841815,0.013319208,0.01280367,0.013289828,0.014571451,0.005419875,0.005976557,0.006864989,0.011974855,0.010011029,0.01492578,0.009225862,0.012833049
0.014014769,0.004445319,0.0,0.016631631,0.01597588,0.01063988,0.014409418,0.02963151,0.017358165,0.0,0.025490798,0.015417747,0.015087794,0.029126214,0.016657711,0.012812089,0.010264892,0.018753764,0.017999753,0.014052284,0.013281963,0.009547339,0.022544157,0.014542536,0.020338746,0.029789473,0.025007065,0.013266599,0.021791807,0.013101882,0.012195818,0.01006144,0.014158316,0.015981076,0.033455078,0.017640885,0.033923644,0.012081307,0.01433752,0.015625,0.019359986,0.008331871,0.013229132,0.024640077,0.019600893,0.020685954,0.016177767,0.015394213,0.01231923,0.015119274,0.004602674,0.016865927,0.011080332,0.013457926,0.013648552,0.016006974,0.010177055,0.010809915
0.016564439,0.005689071,0.0,0.016204172,0.014362432,0.011389779,0.009712766,0.015016166,0.010893146,0.0,0.010346805,0.012786211,0.0152266,0.029126214,0.012189154,0.007098616,0.01267151,0.012257417,0.014271419,0.012990634,0.012227619,0.012977037,0.015924147,0.010285476,0.014023953,0.014785922,0.01567057,0.009833167,0.016960699,0.014518783,0.013982849,0.009363013,0.015844169,0.008783425,0.015395374,0.015515472,0.014044904,0.01004787,0.010981151,0.005260389,0.014908862,0.016228167,0.011629957,0.016091268,0.008937719,0.010674847,0.013135303,0.012688532,0.013224558,0.014390617,0.005334102,0.00583375,0.006790538,0.011831078,0.009892502,0.014766257,0.009127498,0.012705423
0.01433971,0.00445443,0.0,0.016724701,0.015984212,0.010637557,0.014399597,0.029578774,0.017306986,0.0,0.025655088,0.015421319,0.015132866,0.029126214,0.016628671,0.01292788,0.010374418,0.018736903,0.017977715,0.014050106,0.013269919,0.009585812,0.022373099,0.014425183,0.020291679,0.02956193,0.025167672,0.013316438,0.021785907,0.013100047,0.012223357,0.010092655,0.014279468,0.016030166,0.033065943,0.017665049,0.033721479,0.012021336,0.014384869,0.015625,0.0193226,0.008354374,0.013336302,0.024823871,0.019795793,0.020602403,0.015986853,0.015443203,0.012331531,0.015142314,0.004597571,0.016922595,0.011080332,0.013464516,0.013658612,0.016175786,0.010207427,0.010718466
0.016564439,0.005525759,0.0,0.016036408,0.014172064,0.011302002,0.009616761,0.014988111,0.010801989,0.0,0.010297774,0.012650376,0.015107989,0.029126214,0.011853775,0.006979898,0.012570285,0.012176229,0.014184954,0.012990634,0.011521782,0.01283442,0.015202004,0.010307339,0.013939438,0.014680817,0.01547789,0.00976151,0.016742091,0.014418204,0.0138864,0.009220791,0.015706539,0.008813131,0.015268082,0.015403357,0.013948096,0.00989558,0.010877085,0.005260389,0.014707775,0.01602914,0.011459102,0.015990492,0.008709368,0.010509452,0.01293355,0.01259741,0.013183196,0.014238303,0.005265655,0.005711902,0.006730271,0.011693652,0.00979014,0.01460283,0.00897726,0.012556536
0.014442145,0.004447897,0.0,0.016773374,0.01592841,0.010686521,0.01438386,0.029513656,0.017198481,0.0,0.025407363,0.015373366,0.015151099,0.029126214,0.016724645,0.012828271,0.01037742,0.018760077,0.017945332,0.014006699,0.013613105,0.009527841,0.022145905,0.014551112,0.020246992,0.029372053,0.025104646,0.013341991,0.021801933,0.013061402,0.012252496,0.01015422,0.014330556,0.015939332,0.032985299,0.017762121,0.033348393,0.012022612,0.014592203,0.015625,0.019327343,0.0083928,0.013393469,0.02489888,0.019684948,0.020547093,0.01605726,0.0155236,0.012398722,0.015133385,0.004598534,0.016745428,0.011080332,0.013382738,0.013648285,0.016249566,0.010232928,0.010672882
0.016564439,0.005525759,0.0,0.016036408,0.013954039,0.011239933,0.009618381,0.014988111,0.010768834,0.0,0.010297774,0.012526582,0.015107989,0.029126214,0.011853775,0.006764734,0.012538983,0.01217621,0.014184954,0.012706652,0.011521782,0.01283442,0.015188291,0.010307292,0.01384349,0.014680817,0.01547789,0.00976151,0.016742091,0.01419102,0.0138864,0.009220791,0.015706539,0.008813131,0.015198653,0.015403357,0.013841738,0.00989558,0.010757001,0.005429162,0.014457652,0.015744606,0.011459102,0.015919068,0.008570917,0.010509452,0.01293355,0.01259741,0.013075116,0.014086924,0.005265655,0.005641061,0.006730271,0.011693652,0.00979014,0.014403668,0.00897726,0.012556536
0.014545463,0.004431286,0.0,0.016866072,0.015889525,0.01072077,0.014359422,0.029513656,0.017125065,0.0,0.025255688,0.015385345,0.01518039,0.029126214,0.016724645,0.012815892,0.010336433,0.018804002,0.017943988,0.014178928,0.013613105,0.00953676,0.022145905,0.01526235,0.02018634,0.029165217,0.025213782,0.013380609,0.021848056,0.013049497,0.012217032,0.01015422,0.014460379,0.016092353,0.03281524,0.017864488,0.033055652,0.012003127,0.014658253,0.015625,0.019308417,0.00838291,0.013586382,0.02495369,0.019682628,0.020690712,0.015971884,0.015511313,0.012337129,0.015118865,0.004608195,0.016439738,0.011080332,0.013288588,0.013648285,0.016286856,0.010427796,0.010638298
0.015839421,0.005525759,0.0,0.01606121,0.013849578,0.010920272,0.009618381,0.014988111,0.010650544,0.0,0.010297774,0.012526582,0.015107989,0.029126214,0.011750579,0.006627974,0.012538983,0.01217621,0.014184954,0.012706652,0.011521782,0.01283442,0.015188291,0.010307292,0.013782867,0.014680817,0.01547789,0.00976151,0.016742091,0.014190661,0.0138864,0.009220791,0.015706539,0.008813131,0.015085971,0.015403357,0.013712494,0.00989558,0.010698305,0.005321845,0.01437058,0.015744606,0.011459102,0.01570694,0.008501005,0.010509452,0.01293355,0.01259741,0.012996873,0.013983256,0.005265655,0.005481537,0.006613372,0.011693652,0.00979014,0.014248996,0.00897726,0.012556536
