Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1006,15,0,1798,281,6236,1701,4335,568,0,555,3684,2857,3,5,19,93,7005,2600,721,282,585,3278,105,3223,8149,6215,1503,1103,1057,23,284,528,376,15164,511,31975,1419,80,2,2642,398,209,6753,154,984,793,97,633,2748,181,56,6,1845,1328,93,796,20
11358,377,0,17975,5913,63203,6814,8279,1695,0,1141,37985,21443,3,140,518,2158,25678,13863,6146,5158,7237,10757,860,9749,17997,21009,7703,7419,9756,1666,2261,5697,1372,26472,4344,53483,13434,1559,2,20557,7388,2781,27704,2552,2730,9830,2038,12528,52473,2378,258,30,11423,5939,2899,8135,747
1007,16,0,1817,286,6251,1701,4335,569,0,557,3702,2857,3,5,19,93,7014,2607,721,283,585,3278,107,3236,8172,6218,1503,1107,1061,23,284,530,379,15189,513,31995,1422,80,2,2654,398,213,6756,155,986,813,97,637,2784,181,56,6,1849,1335,94,796,20
11358,377,0,17979,5913,63203,6817,8279,1695,0,1141,37985,21443,3,140,518,2158,25678,13863,6146,5158,7240,10757,860,9749,17997,21009,7703,7419,9758,1666,2261,5697,1372,26473,4344,53492,13434,1559,2,20561,7388,2781,27706,2552,2730,9830,2038,12528,52482,2378,258,30,11427,5939,2899,8135,747
1007,16,0,1825,287,6287,1701,4335,571,0,559,3731,2860,3,5,19,93,7020,2619,721,284,585,3288,109,3243,8183,6218,1508,1111,1062,23,284,534,381,15211,513,32044,1423,80,2,2669,398,215,6760,155,988,820,97,646,2817,184,56,6,1853,1342,94,796,20
11358,377,0,17979,5920,63279,6817,8279,1695,0,1141,37985,21443,3,140,518,2158,25678,13863,6146,5158,7242,10757,860,9751,17997,21009,7703,7419,9758,1666,2261,5697,1372,26477,4344,53496,13434,1559,2,20566,7388,2781,27706,2552,2730,9841,2038,12529,52482,2378,258,30,11431,5939,2899,8144,747
1007,16,0,1829,292,6349,1691,4338,572,0,561,3778,2878,3,5,19,94,7026,2635,723,285,593,3296,109,3246,8198,6221,1511,1114,1062,23,283,537,382,15229,515,32057,1432,80,2,2682,399,215,6762,155,992,827,97,653,2872,190,56,6,1853,1351,95,796,20
11358,377,0,18000,5926,63318,6817,8279,1695,0,1142,37985,21457,3,140,518,2159,25705,13884,6148,5158,7245,10763,860,9754,18005,21031,7708,7425,9758,1668,2262,5702,1373,26477,4346,53502,13455,1559,2,20574,7388,2782,27708,2552,2730,9841,2038,12535,52506,2385,258,30,11434,5960,2901,8144,751
1033,17,0,1927,301,6461,1696,4338,573,0,561,3841,2899,3,5,19,94,7273,2644,732,289,602,3319,110,3266,8213,6251,1514,1158,1078,23,282,548,384,15281,519,32081,1446,84,2,2697,404,220,6794,157,994,846,98,665,2973,194,56,6,1881,1360,95,805,21
11387,377,0,18004,5933,63369,6824,8278,1695,0,1143,37985,21467,3,140,518,2162,25711,13892,6149,5165,7250,10765,861,9755,18008,21031,7708,7436,9788,1671,2262,5705,1374,26490,4347,53508,13460,1559,2,20579,7406,2788,27718,2553,2730,9843,2039,12543,52531,2387,258,32,11436,5973,2901,8154,751
1058,17,0,1963,305,6608,1704,4343,574,0,564,3889,2922,3,5,19,98,7309,2652,736,289,608,3339,110,3275,8243,6262,1523,1188,1080,23,282,553,386,15332,527,32089,1462,85,2,2709,407,224,6817,159,994,884,98,685,3066,201,56,6,1905,1368,95,807,21
11387,377,0,18003,5944,63425,6827,8279,1695,0,1143,37985,21470,3,140,519,2163,25722,13909,6149,5166,7253,10771,861,9758,18011,21031,7710,7437,9792,1672,2262,5707,1374,26493,4353,53512,13475,1561,2,20582,7406,2790,27729,2553,2730,9844,2039,12547,52567,2389,258,32,11441,5986,2904,8158,751
1068,17,0,2038,309,6768,1706,4348,574,0,568,4009,2930,3,5,19,100,7329,2663,741,293,612,3355,111,3288,8268,6271,1528,1204,1084,25,284,571,387,15448,533,32121,1477,85,2,2729,410,230,6853,159,994,905,101,710,3200,205,56,6,1937,1384,95,809,21
11398,379,0,18009,5948,63440,6837,8279,1695,0,1143,38157,21486,3,141,519,2165,25730,13914,6149,5176,7255,10781,862,9761,18011,21059,7715,7439,9799,1673,2262,5720,1375,26496,4354,53517,13483,1563,2,20585,7406,2792,27736,2554,2730,9846,2039,12552,52606,2393,258,32,11448,5997,2908,8182,751
1104,17,0,2082,313,6877,1724,4348,575,0,568,4102,2965,3,5,19,101,7345,2670,743,293,620,3380,111,3303,8296,6285,1533,1215,1095,28,286,579,390,15479,539,32167,1497,85,2,2746,416,232,6884,159,997,929,107,723,3263,207,56,6,1958,1393,95,814,21
11402,379,0,18029,5948,63440,6848,8279,1695,0,1143,38157,21486,3,141,521,2165,25730,13914,6149,5176,7258,10781,862,9762,18011,21059,7715,7439,9804,1673,2262,5720,1375,26501,4354,53524,13483,1563,2,20586,7406,2792,27743,2554,2730,9846,2039,12552,52624,2393,258,32,11450,5997,2908,8182,751
1114,17,0,2151,319,6975,1725,4348,576,0,568,4197,2996,3,5,19,102,7369,2681,748,295,622,3403,112,3310,8310,6313,1537,1230,1102,29,285,592,391,15525,543,32179,1513,87,2,2766,421,232,6902,167,1000,951,109,738,3342,212,56,6,1962,1400,96,821,21
11402,379,0,18033,5948,63518,6853,8279,1695,0,1143,38157,21486,3,141,521,2165,25730,13914,6149,5176,7263,10781,862,9762,18011,21059,7715,7439,9804,1673,2262,5720,1375,26505,4354,53526,13483,1563,2,20593,7406,2792,27746,2555,2730,9846,2039,12560,52629,2393,258,32,11450,5997,2908,8182,751
1121,17,0,2237,321,7000,1725,4348,579,0,568,4242,3003,3,5,19,102,7388,2694,752,297,625,3416,114,3319,8325,6314,1540,1249,1103,29,285,593,391,15525,545,32186,1522,87,2,2780,422,234,6909,167,1003,961,109,741,3432,215,56,6,1966,1405,96,820,21
11402,381,0,18035,5955,63543,6853,8279,1695,0,1144,38157,21499,3,141,521,2165,25757,13923,6149,5188,7265,10789,862,9761,18012,21059,7717,7441,9805,1674,2262,5730,1375,26509,4358,53528,13499,1563,2,20596,7406,2797,27750,2555,2731,9856,2039,12570,52661,2399,258,32,11450,6000,2910,8185,751
1124,17,0,2246,323,7026,1727,4371,581,0,568,4277,3026,3,5,22,102,7394,2703,755,298,629,3423,114,3325,8330,6321,1542,1250,1116,32,288,593,391,15560,548,32231,1529,87,2,2793,424,237,6919,167,1004,972,109,749,3505,216,56,6,1968,1414,97,820,21
11402,381,0,18055,5970,63564,6861,8279,1695,0,1144,38157,21525,3,142,521,2165,25769,13933,6149,5188,7271,10798,862,9765,18012,21092,7720,7451,9857,1676,2265,5731,1381,26516,4359,53534,13503,1563,2,20600,7406,2800,27759,2555,2731,9856,2039,12578,52690,2402,258,32,11459,6022,2909,8189,760
1164,17,0,2337,331,7153,1738,4372,581,0,568,4409,3054,3,5,22,103,7419,2709,757,299,635,3445,114,3334,8340,6326,1548,1272,1125,34,286,612,392,15582,551,32244,1571,88,2,2806,428,244,6940,169,1005,993,109,767,3591,226,56,6,1977,1426,97,826,22
11428,381,0,18076,5977,63589,6869,8279,1696,0,1145,38157,21527,3,142,521,2165,25776,13938,6158,5189,7276,10808,867,9769,18013,21092,7723,7456,9872,1683,2267,5737,1381,26527,4362,53545,13512,1567,2,20605,7417,2803,27772,2559,2732,9860,2040,12582,52727,2406,258,32,11467,6027,2916,8196,760
1211,17,0,2434,335,7271,1744,4380,581,0,571,4521,3091,3,5,22,110,7427,2720,777,304,645,3461,114,3341,8368,6330,1558,1290,1131,34,291,618,394,15634,557,32263,1589,88,2,2818,432,247,6965,171,1005,998,111,783,3745,233,56,6,1992,1429,98,827,22
11439,381,0,18083,5981,63660,6872,8282,1696,0,1145,38157,21546,3,142,522,2169,25783,13939,6158,5197,7281,10821,877,9773,18017,21092,7725,7460,9882,1686,2270,5752,1381,26529,4372,53550,13519,1567,2,20608,7417,2810,27782,2560,2736,9865,2041,12588,52763,2410,258,32,11471,6036,2917,8198,760
1230,17,0,2492,341,7392,1745,4389,581,0,574,4677,3105,3,5,22,114,7452,2730,781,305,650,3485,114,3347,8380,6348,1566,1308,1133,35,299,626,395,15665,562,32282,1607,89,2,2839,438,249,6991,172,1006,1070,115,796,3915,234,56,6,2007,1435,99,831,24
11442,381,0,18100,5992,63664,6876,8282,1697,0,1146,38388,21558,3,142,523,2173,25790,13940,6158,5201,7284,10828,878,9778,18020,21109,7728,7465,9889,1691,2275,5758,1381,26531,4379,53551,13523,1567,2,20614,7417,2817,27786,2560,2736,9862,2041,12590,52792,2413,258,32,11477,6042,2919,8209,760
1265,17,0,2583,353,7495,1751,4396,581,0,577,4805,3132,3,5,23,118,7465,2739,785,306,658,3509,115,3359,8402,6355,1573,1332,1137,37,301,637,395,15684,565,32299,1623,90,2,2853,445,254,7012,177,1008,1096,116,815,4064,235,56,6,2013,1441,100,833,24
11443,381,0,18100,5992,63664,6886,8282,1697,0,1146,38388,21558,3,142,523,2173,25790,13940,6158,5201,7292,10828,882,9780,18020,21109,7728,7465,9894,1691,2275,5758,1381,26536,4379,53556,13523,1568,2,20619,7417,2817,27790,2561,2736,9862,2041,12592,52816,2413,258,32,11477,6042,2919,8209,760
1286,18,0,2730,357,7608,1752,4396,583,0,578,4895,3169,3,5,24,119,7483,2748,789,308,667,3509,117,3368,8419,6364,1578,1346,1148,37,301,646,396,15699,569,32312,1648,90,2,2877,451,257,7024,178,1012,1135,116,838,4193,243,56,6,2025,1448,100,843,24
11443,381,0,18117,5992,63697,6887,8282,1697,0,1146,38388,21558,3,142,523,2173,25790,13940,6158,5198,7297,10828,882,9781,18020,21109,7728,7465,9894,1691,2275,5758,1381,26539,4379,53566,13523,1568,2,20625,7417,2817,27792,2561,2736,9862,2041,12593,52827,2413,258,32,11477,6042,2919,8209,760
1287,18,0,2761,357,7626,1752,4396,586,0,578,4982,3174,3,5,24,119,7488,2757,793,309,670,3543,117,3377,8431,6366,1581,1355,1148,37,301,647,398,15706,571,32329,1652,92,2,2906,451,260,7033,178,1014,1155,118,843,4277,243,56,6,2027,1457,100,844,25
11443,381,0,18117,6007,63718,6886,8282,1697,0,1146,38388,21564,3,143,523,2176,25810,13952,6158,5199,7301,10841,882,9782,18024,21109,7731,7468,9897,1692,2275,5761,1382,26545,4383,53570,13535,1568,2,20632,7417,2826,27795,2562,2737,9857,2041,12602,52839,2416,259,32,11483,6043,2919,8212,760
1291,18,0,2784,363,7647,1758,4406,586,0,579,5072,3177,3,5,24,122,7494,2771,798,312,671,3462,117,3382,8433,6373,1585,1358,1151,39,313,648,398,15715,578,32340,1677,93,2,2930,452,262,7036,180,1016,1164,118,847,4389,247,56,6,2031,1468,100,846,24
11460,381,0,18117,6007,63726,6889,8282,1697,0,1146,38388,21571,3,143,523,2177,25816,13958,6158,5199,7304,10861,882,9788,18033,21124,7732,7477,9938,1693,2281,5761,1384,26557,4387,53574,13541,1568,2,20641,7417,2832,27805,2565,2738,9860,2041,12606,52865,2420,259,33,11487,6056,2919,8223,766
1303,18,0,2918,374,7773,1763,4406,588,0,580,5206,3254,3,5,24,126,7517,2780,806,316,674,3498,118,3402,8450,6382,1588,1389,1161,40,310,676,400,15737,588,32354,1705,94,2,2943,461,269,7056,180,1017,1221,118,871,4505,251,56,6,2048,1480,101,859,25
11462,382,0,18127,6020,63755,6895,8282,1697,0,1146,38388,21593,3,143,524,2179,25825,13964,6170,5199,7306,10874,887,9792,18034,21124,7737,7485,9946,1694,2285,5789,1384,26562,4392,53581,13550,1569,2,20648,7454,2833,27813,2566,2738,9870,2043,12621,52904,2424,259,33,11491,6063,2920,8229,766
1364,19,0,2974,380,7933,1771,4406,590,0,580,5345,3335,3,5,25,135,7540,2793,814,321,677,3558,118,3405,8468,6388,1592,1423,1172,42,311,704,402,15707,591,32392,1732,96,2,2969,474,271,7082,185,1018,1285,119,888,4738,260,56,7,2051,1488,101,865,25
11468,382,0,18137,6035,63791,6901,8286,1697,0,1146,38388,21605,3,143,527,2180,25831,13963,6170,5219,7308,10889,891,9798,18041,21124,7741,7494,9954,1695,2284,5797,1385,26564,4394,53588,13562,1569,2,20651,7454,2834,27819,2567,2739,9876,2043,12628,52935,2425,259,35,11493,6066,2934,8234,766
1397,19,0,3063,386,8087,1786,4410,590,0,581,5518,3361,3,5,26,138,7560,2803,820,322,684,3574,118,3409,8484,6395,1601,1436,1202,43,316,709,405,15730,596,32428,1756,97,2,2992,477,273,7098,188,1018,1334,121,925,4934,267,56,7,2054,1497,102,878,25
11472,384,0,18144,6041,63813,6910,8286,1698,0,1146,38670,21614,3,143,527,2183,25834,13965,6170,5241,7312,10900,891,9801,18046,21146,7743,7502,9969,1695,2284,5817,1385,26568,4397,53591,13570,1569,2,20657,7454,2836,27820,2567,2739,9878,2043,12632,52982,2425,259,35,11500,6066,2936,8240,766
1438,19,0,3143,394,8218,1790,4413,592,0,581,5653,3443,3,5,26,144,7577,2814,826,330,691,3715,118,3422,8498,6400,1606,1463,1208,46,316,722,407,15765,601,32430,1789,99,2,3021,484,282,7120,191,1018,1385,122,938,5116,273,56,7,2067,1510,103,878,25
11483,384,0,18170,6048,63814,6910,8286,1698,0,1146,38670,21614,3,143,527,2183,25834,13965,6170,5241,7315,10900,897,9806,18046,21146,7743,7502,9979,1695,2284,5817,1385,26573,4397,53594,13570,1569,2,20662,7454,2836,27823,2568,2739,9878,2043,12636,53006,2425,259,35,11500,6078,2936,8240,766
1456,20,0,3286,399,8343,1794,4413,594,0,581,5777,3494,3,5,26,144,7589,2825,826,329,696,3715,119,3433,8510,6400,1611,1478,1213,46,316,732,409,15776,607,32442,1811,99,2,3051,496,282,7129,201,1021,1465,122,964,5291,274,56,7,2075,1522,103,891,25
11483,384,0,18171,6054,63856,6910,8286,1698,0,1146,38670,21614,3,143,529,2183,25834,13965,6170,5241,7317,10900,897,9807,18046,21146,7743,7502,9979,1695,2284,5817,1385,26575,4397,53603,13570,1569,2,20668,7454,2836,27827,2568,2739,9878,2043,12647,53018,2425,259,35,11500,6078,2936,8240,766
1473,20,0,3305,401,8383,1794,4413,595,0,581,5854,3498,3,5,26,146,7590,2835,829,331,700,3763,119,3440,8529,6400,1614,1493,1222,46,316,734,409,15787,614,32464,1817,99,2,3070,496,289,7132,201,1022,1491,123,967,5416,274,56,7,2078,1537,103,892,25
11483,384,0,18171,6077,63875,6924,8288,1698,0,1147,38670,21628,3,143,529,2188,25842,13965,6170,5245,7319,10914,897,9808,18053,21146,7746,7508,9981,1695,2284,5837,1385,26579,4400,53610,13580,1569,2,20675,7454,2838,27827,2569,2739,9882,2043,12667,53037,2434,259,35,11506,6089,2936,8253,766
1491,21,0,3304,408,8408,1799,4418,596,0,582,5931,3509,3,5,26,152,7608,2839,836,335,709,3786,119,3447,8536,6405,1616,1498,1234,47,317,739,409,15804,619,32479,1838,99,2,3094,496,289,7137,201,1023,1506,123,978,6112,281,56,7,2082,1545,104,893,25
11492,384,0,18183,6087,63905,6922,8288,1698,0,1147,38670,21644,3,143,529,2189,25847,13980,6170,5371,7323,10934,898,9810,18065,21165,7749,7523,10043,1699,2284,5854,1386,26586,4402,53611,13590,1569,2,20681,7454,2843,27831,2574,2739,9883,2043,12679,53078,2441,259,36,11515,6097,2936,8184,776
1491,22,0,3408,428,8473,1807,4423,596,0,583,6117,3563,3,5,26,160,7638,2845,839,340,719,3812,121,3458,8551,6421,1620,1540,1245,51,321,759,409,15825,626,32487,1860,100,2,3125,509,303,7161,209,1024,1565,123,999,6325,286,56,7,2095,1559,108,906,26
11510,386,0,18185,6099,63944,6924,8288,1698,0,1148,38670,21654,3,143,532,2190,25853,13993,6183,5249,7325,10948,899,9813,18071,21165,7753,7529,10067,1704,2280,5874,1386,26589,4407,53623,13606,1569,2,20685,7485,2849,27838,2577,2739,9894,2045,12687,53149,2447,259,36,11522,6100,2939,8282,776
1538,22,0,3454,434,8718,1822,4425,597,0,584,6333,3642,3,5,26,173,7654,2866,854,349,724,3883,121,3478,8580,6422,1629,1563,1252,54,324,780,411,15798,632,32492,1888,102,2,3159,523,311,7175,211,1024,1615,129,1020,6583,292,56,8,2125,1575,111,911,26
11510,386,0,18200,6110,63988,6935,8293,1700,0,1149,38670,21665,3,143,534,2195,25865,13999,6183,5253,7327,10968,899,9818,18079,21165,7756,7533,10072,1704,2280,5900,1387,26590,4408,53625,13618,1569,2,20691,7485,2855,27842,2578,2739,9904,2045,12689,53186,2450,259,36,11525,6119,2944,8287,776
1565,23,0,3626,442,8900,1822,4431,597,0,584,6586,3671,3,5,26,177,7670,2875,865,357,731,3925,122,3488,8580,6443,1634,1611,1268,55,328,801,415,15809,635,32516,1922,103,2,3185,536,316,7198,214,1025,1667,129,1033,6839,300,57,8,2141,1588,112,919,26
11510,389,0,18224,6123,64003,6945,8293,1830,0,1149,39079,21676,3,143,537,2197,25873,14005,6183,5261,7334,10999,899,9818,18082,21188,7761,7543,10081,1704,2280,5912,1387,26595,4410,53632,13635,1570,2,20698,7485,2858,27850,2578,2740,9904,2045,12697,53248,2451,260,37,11532,6122,2946,8290,776
1580,23,0,3694,453,9056,1838,4432,598,0,584,6843,3752,3,5,26,188,7692,2886,872,358,735,3949,123,3493,8609,6450,1640,1663,1278,60,332,830,415,15819,642,32522,1942,103,2,3209,541,322,7209,219,1026,1712,130,1060,6979,304,57,8,2174,1603,116,934,26
11536,389,0,18246,6141,64003,6945,8293,1833,0,1149,39079,21676,3,143,537,2197,25873,14005,6183,5261,7340,10999,900,9825,18082,21188,7761,7543,10099,1704,2280,5912,1387,26602,4410,53641,13635,1570,2,20709,7485,2858,27850,2580,2740,9904,2045,12706,53277,2451,260,37,11532,6122,2946,8290,776
1603,24,0,3747,458,9212,1844,4432,600,0,584,7022,3825,3,5,26,197,7700,2899,874,358,740,3949,123,3506,8626,6457,1646,1693,1289,61,332,832,416,15830,651,32527,1979,103,2,3223,549,325,7221,225,1027,1751,134,1067,7267,310,57,8,2215,1619,116,947,26
11536,389,0,18251,6157,64142,6945,8293,1833,0,1149,39079,21676,3,143,537,2197,25873,14005,6183,5261,7343,10999,900,9828,18082,21188,7761,7543,10102,1704,2280,5912,1387,26607,4410,53650,13635,1570,2,20716,7485,2858,27856,2581,2740,9904,2045,12715,53296,2451,260,37,11532,6122,2946,8290,776
1627,24,0,3765,464,9289,1844,4432,600,0,584,7084,3840,3,5,26,197,7714,2908,878,361,742,4007,123,3515,8638,6457,1654,1703,1290,61,332,832,417,15836,654,32543,1983,105,2,3246,550,326,7225,230,1029,1777,135,1073,7284,311,57,8,2218,1628,117,948,26
11536,389,0,18252,6199,64160,6956,8293,1833,0,1149,39079,21698,3,143,537,2203,25884,14012,6183,5261,7348,11026,900,9829,18084,21188,7767,7556,10106,1708,2280,5918,1387,26606,4414,53657,13670,1570,2,20726,7485,2863,27857,2585,2740,9915,2045,12731,53329,2466,260,39,11534,6127,2949,8295,776
1633,25,0,3779,475,9313,1844,4437,600,0,586,7157,3842,3,5,26,200,7723,2917,884,367,744,4024,124,3523,8648,6467,1656,1711,1293,64,328,847,417,15846,655,32552,2043,105,2,3265,551,328,7227,230,1030,1793,135,1092,7448,314,57,8,2218,1638,117,949,27
11542,391,0,18282,6215,64203,6957,8292,1833,0,1149,39079,21723,3,143,538,2209,25891,14025,6183,5261,7352,11085,900,9835,18086,21216,7771,7590,10193,1716,2281,5929,1388,26614,4415,53670,13679,1571,2,20740,7485,2872,27868,2589,2740,9917,2045,12740,53395,2471,260,39,11536,6136,2954,8299,786
1666,25,0,3845,490,9471,1849,4437,601,0,587,7402,3921,3,5,27,210,7742,2928,888,368,751,4051,123,3530,8657,6471,1660,1753,1306,64,332,862,418,15857,658,32558,2061,107,2,3281,566,333,7251,237,1032,1847,136,1117,7688,321,57,8,2244,1656,124,961,27
11561,393,0,18289,6230,64260,6963,8292,1833,0,1149,39079,21735,3,143,538,2210,25909,14039,6193,5264,7362,11129,900,9840,18086,21216,7776,7597,10219,1718,2285,5953,1389,26625,4416,53676,13700,1572,2,20748,7531,2877,27883,2594,2743,9930,2052,12755,53457,2479,260,39,11541,6145,2956,8302,786
1695,25,0,3932,508,9605,1851,4437,606,0,587,7627,3984,3,5,27,217,7770,2933,900,372,752,4096,124,3536,8659,6478,1670,1804,1314,65,340,890,418,15842,667,32587,2085,108,2,3305,583,338,7258,246,1034,1894,137,1144,8069,327,57,8,2274,1677,124,970,27
11574,398,0,18300,6247,64294,6970,8296,1833,0,1149,39079,21767,3,143,538,2214,25923,14045,6193,5292,7366,11162,900,9842,18093,21216,7781,7613,10243,1720,2289,5979,1389,26629,4419,53691,13724,1572,2,20757,7531,2885,27890,2594,2743,9939,2052,12784,53538,2486,260,40,11546,6155,2961,8305,786
1714,25,0,4002,515,9760,1852,4437,606,0,587,7747,4026,3,5,29,223,7791,2948,912,378,760,4146,124,3551,8691,6506,1677,1825,1319,65,340,900,419,15849,669,32589,2126,109,2,3330,593,339,7287,258,1034,1942,141,1186,8929,330,58,9,2299,1685,124,978,27
11600,398,0,18342,6269,64328,6978,8296,1833,0,1149,39695,21802,3,143,540,2217,25936,14054,6193,5305,7372,11210,900,9846,18095,21221,7787,7621,10265,1722,2289,6005,1389,26636,4425,53694,13736,1573,2,20767,7531,2889,27898,2604,2743,9950,2052,12792,53607,2494,260,40,11558,6168,2965,8300,786
1735,25,0,4081,521,9931,1857,4441,606,0,589,7927,4117,3,5,31,229,7822,2962,915,380,764,4207,124,3565,8709,6524,1681,1848,1343,70,345,920,419,15849,675,32593,2160,110,2,3356,600,348,7301,265,1036,1962,144,1206,9205,335,58,9,2317,1702,127,990,28
11624,398,0,18376,6290,64366,6978,8296,1835,0,1149,39695,21802,3,143,542,2217,25936,14054,6193,5305,7376,11210,901,9849,18095,21221,7787,7621,10274,1722,2290,6005,1389,26645,4425,53729,13736,1573,2,20775,7531,2889,27900,2609,2743,9950,2052,12795,53661,2494,260,40,11558,6168,2965,8300,786
1755,26,0,4137,535,10117,1857,4441,606,0,590,8109,4186,3,5,31,235,7840,2974,927,380,772,4207,125,3577,8721,6520,1689,1874,1347,75,345,949,419,15869,681,32601,2184,112,2,3374,603,355,7315,274,1037,2007,146,1215,9414,335,58,9,2322,1711,131,996,28
11624,398,0,18388,6301,64381,6978,8296,1835,0,1149,39695,21802,3,143,542,2217,25936,14054,6193,5305,7380,11210,901,9857,18095,21221,7787,7621,10275,1722,2290,6005,1389,26650,4425,53744,13736,1573,2,20793,7531,2889,27900,2611,2743,9950,2052,12801,53688,2494,260,40,11558,6168,2965,8300,786
1768,26,0,4150,544,10199,1858,4441,606,0,591,8186,4199,3,5,31,237,7845,2981,931,381,773,4263,125,3585,8735,6519,1698,1896,1354,75,345,957,419,15874,685,32607,2192,112,2,3397,603,356,7316,279,1037,2031,146,1223,9523,336,58,9,2326,1722,139,998,28
11625,399,0,18388,6322,64393,6998,8296,1835,0,1149,39695,21831,3,143,543,2224,25965,14064,6193,5327,7387,11260,901,9861,18098,21228,7791,7649,10275,1723,2290,6040,1389,26650,4425,53750,13759,1573,2,20811,7531,2903,27903,2620,2743,9981,2052,12841,53727,2503,262,40,11571,6177,2972,8306,786
1797,26,0,4154,555,10228,1862,4444,606,0,591,8277,4229,3,5,34,239,7846,2997,934,387,775,4287,125,3591,8741,6526,1701,1912,1361,75,348,963,419,15878,690,32614,2199,113,2,3422,605,357,7319,279,1038,2048,146,1233,9615,345,58,9,2327,1733,141,998,28
11648,400,0,18400,6346,64030,7010,8297,1836,0,1149,40167,21862,3,143,543,2226,25975,14091,6193,5327,7394,11353,901,9869,18112,21228,7798,7685,10413,1726,2287,6080,1391,26659,4430,53760,13768,1573,2,20827,7531,2912,27914,2626,2744,9992,2052,12848,53831,2511,263,40,11578,6187,2972,8311,793
1847,26,0,4199,566,10352,1874,4444,608,0,593,8553,4351,3,5,34,246,7866,3010,946,393,783,4313,126,3604,8751,6533,1707,1944,1366,77,351,981,419,15890,693,32620,2248,118,2,3446,618,368,7348,287,1041,2098,146,1271,9593,349,58,9,2344,1741,147,1006,29
11689,400,0,18406,6366,64090,7013,8297,1836,0,1149,40171,21894,3,143,545,2236,25984,14110,6210,5362,7408,11408,901,9870,18121,21252,7808,7710,10429,1726,2285,6096,1393,26665,4437,53799,13790,1574,2,20841,7594,2920,27925,2643,2744,10007,2053,12868,53939,2518,263,41,11581,6204,2972,8314,793
1882,27,0,4347,572,10595,1875,4450,608,0,593,8765,4456,3,5,38,246,7881,3025,953,397,790,4356,126,3612,8769,6539,1724,1989,1374,80,356,996,420,15885,695,32630,2280,120,2,3465,627,375,7384,295,1042,2144,147,1289,9897,351,58,9,2352,1755,153,1011,29
11724,403,0,18412,6396,64146,7023,8307,1837,0,1150,40528,21929,3,143,546,2236,26008,14116,6210,5362,7414,11462,903,9873,18131,21252,7816,7730,10449,1729,2285,6120,1394,26672,4441,53830,13806,1576,2,20862,7594,2928,27941,2651,2744,10019,2053,12897,54057,2521,264,41,11583,6215,2975,8317,793
1890,27,0,4383,582,10687,1882,4450,608,0,594,8913,4538,3,5,40,251,7905,3040,960,403,796,4402,126,3620,8790,6555,1731,2011,1376,81,360,1030,422,15893,697,32638,2287,120,2,3494,638,383,7400,306,1042,2184,148,1313,10135,353,58,9,2363,1765,153,1018,30
11765,403,0,18435,6432,64191,7032,8307,1837,0,1150,40766,21978,3,143,547,2245,26027,14128,6210,5391,7426,11519,904,9878,18142,21284,7822,7761,10457,1730,2285,6160,1395,26681,4446,53842,13826,1576,2,20881,7594,2935,27957,2658,2744,10039,2054,12919,54202,2525,264,41,11599,6239,2976,8322,793
1893,27,0,4423,587,10933,1888,4453,608,0,594,9141,4573,3,5,40,265,7932,3056,970,404,804,4430,126,3631,8810,6566,1739,2043,1385,81,361,1045,423,15903,703,32660,2313,121,2,3521,644,385,7439,317,1045,2204,150,1326,10439,360,58,9,2370,1780,157,1025,30
11765,403,0,18462,6445,64230,7032,8307,1838,0,1150,40766,21978,3,143,548,2245,26027,14128,6210,5391,7434,11519,904,9887,18142,21284,7822,7761,10477,1730,2285,6160,1395,26692,4446,53857,13826,1576,2,20899,7594,2935,27966,2662,2744,10039,2054,12923,54289,2525,264,41,11599,6239,2976,8322,793
1896,28,0,4492,600,11044,1896,4453,608,0,597,9345,4669,3,5,40,269,7937,3068,975,406,810,4430,127,3636,8826,6586,1705,2080,1398,82,361,1069,423,15910,711,32666,2343,121,2,3540,657,386,7456,329,1045,2260,152,1345,10629,363,58,9,2381,1791,160,1038,30
11798,403,0,18464,6467,64255,7032,8307,1838,0,1150,40766,21978,3,143,552,2245,26027,14128,6210,5391,7442,11519,904,9891,18142,21284,7822,7761,10478,1730,2285,6160,1395,26695,4446,53880,13826,1576,2,20913,7594,2935,27966,2667,2744,10039,2054,12942,54330,2525,264,41,11599,6239,2976,8322,793
1898,28,0,4506,599,11067,1896,4453,608,0,597,9452,4702,3,5,40,269,7955,3080,975,406,810,4507,127,3639,8838,6592,1752,2084,1403,82,361,1072,423,15912,714,32673,2347,125,2,3560,661,388,7459,335,1052,2269,153,1366,10763,363,58,9,2381,1802,160,1039,30
