Province_State,Confirmed,Deaths,Recovered,People_Hospitalized,date,Mortality
Georgia,892957,13827,0,0,1/28/2021,0.015484508
Georgia,2346518,32868,0,0,1/28/2022,0.014007137
Georgia,899515,13986,0,0,1/29/2021,0.015548379
Georgia,2346518,32868,0,0,1/29/2022,0.014007137
Georgia,905858,14196,0,0,1/30/2021,0.01567133
Georgia,2346518,32868,0,0,1/30/2022,0.014007137
Georgia,909445,14198,0,0,1/31/2021,0.015611719
Georgia,2368052,32976,0,0,1/31/2022,0.01392537
Georgia,912479,14242,0,0,2/1/2021,0.01560803
Georgia,2378278,33053,0,0,2/1/2022,0.013897871
Georgia,917440,14450,0,0,2/2/2021,0.015750349
Georgia,2386298,33163,0,0,2/2/2022,0.013897258
Georgia,922364,14587,0,0,2/3/2021,0.015814798
Georgia,2394327,33294,0,0,2/3/2022,0.013905369
Georgia,928070,14756,0,0,2/4/2021,0.015899663
Georgia,2403125,33402,0,0,2/4/2022,0.013899402
Georgia,932912,14858,0,0,2/5/2021,0.015926475
Georgia,2403125,33402,0,0,2/5/2022,0.013899402
Georgia,937402,15090,0,0,2/6/2021,0.016097683
Georgia,2403125,33402,0,0,2/6/2022,0.013899402
Georgia,940991,15092,0,0,2/7/2021,0.016038411
Georgia,2414929,33545,0,0,2/7/2022,0.013890678
Georgia,943695,15130,0,0,2/8/2021,0.016032722
Georgia,2419503,33665,0,0,2/8/2022,0.013914015
Georgia,947416,15301,0,0,2/9/2021,0.016150244
Georgia,2424950,33850,0,0,2/9/2022,0.013959051
Georgia,950906,15421,0,0,2/10/2021,0.016217166
Georgia,2429839,33959,0,0,2/10/2022,0.013975823
Georgia,955085,15513,0,0,2/11/2021,0.016242533
Georgia,2434131,34076,0,0,2/11/2022,0.013999247
Georgia,958985,15708,0,0,2/12/2021,0.016379818
Georgia,2434131,34076,0,0,2/12/2022,0.013999247
Georgia,962808,15850,0,0,2/13/2021,0.016462265
Georgia,2434131,34076,0,0,2/13/2022,0.013999247
Georgia,964737,15871,0,0,2/14/2021,0.016451116
Georgia,2440543,34218,0,0,2/14/2022,0.01402065
Georgia,966807,15928,0,0,2/15/2021,0.01647485
Georgia,2443410,34335,0,0,2/15/2022,0.014052083
Georgia,969702,16174,0,0,2/16/2021,0.016679351
Georgia,2446525,34464,0,0,2/16/2022,0.014086919
Georgia,973247,16273,0,0,2/17/2021,0.016720319
Georgia,2448939,34608,0,0,2/17/2022,0.014131834
Georgia,976732,16403,0,0,2/18/2021,0.016793757
Georgia,2451908,34757,0,0,2/18/2022,0.014175491
Georgia,980411,16610,0,0,2/19/2021,0.016941874
Georgia,2451908,34757,0,0,2/19/2022,0.014175491
Georgia,983747,16742,0,0,2/20/2021,0.017018603
Georgia,2451908,34757,0,0,2/20/2022,0.014175491
Georgia,985505,16744,0,0,2/21/2021,0.016990274
Georgia,2455573,34896,0,0,2/21/2022,0.01421094
Georgia,987041,16835,0,0,2/22/2021,0.017056029
Georgia,2456866,34985,0,0,2/22/2022,0.014239686
Georgia,990821,16927,0,0,2/23/2021,0.017083812
Georgia,2458946,35095,0,0,2/23/2022,0.014272375
Georgia,994061,17064,0,0,2/24/2021,0.017165949
Georgia,2461103,35194,0,0,2/24/2022,0.014300092
Georgia,997388,17199,0,0,2/25/2021,0.017244041
Georgia,2462663,35316,0,0,2/25/2022,0.014340574
Georgia,1000822,17219,0,0,2/26/2021,0.017204858
Georgia,2462663,35316,0,0,2/26/2022,0.014340574
Georgia,1004187,17294,0,0,2/27/2021,0.017221892
Georgia,2462663,35316,0,0,2/27/2022,0.014340574
Georgia,1006521,17295,0,0,2/28/2021,0.01718295
Georgia,2465056,35415,0,0,2/28/2022,0.014366814
Georgia,1008660,17376,0,0,3/1/2021,0.017226816
Georgia,2466525,35529,0,0,3/1/2022,0.014404476
Georgia,1011807,17480,0,0,3/2/2021,0.017276022
Georgia,2467923,35601,0,0,3/2/2022,0.014425491
Georgia,1014542,17625,0,0,3/3/2021,0.017372371
Georgia,2469089,35708,0,0,3/3/2022,0.014462014
Georgia,1017428,17750,0,0,3/4/2021,0.017445952
Georgia,2470384,35782,0,0,3/4/2022,0.014484388
Georgia,1019509,17815,0,0,3/5/2021,0.017474098
Georgia,2470384,35782,0,0,3/5/2022,0.014484388
Georgia,1021778,17905,0,0,3/6/2021,0.017523376
Georgia,2470384,35782,0,0,3/6/2022,0.014484388
Georgia,1023487,17906,0,0,3/7/2021,0.017495093
Georgia,2472140,35848,0,0,3/7/2022,0.014500797
Georgia,1024931,17948,0,0,3/8/2021,0.017511423
Georgia,2473056,35946,0,0,3/8/2022,0.014535053
Georgia,1026692,17978,0,0,3/9/2021,0.017510607
Georgia,2474277,36026,0,0,3/9/2022,0.014560213
Georgia,1028432,18036,0,0,3/10/2021,0.017537377
Georgia,2475489,36129,0,0,3/10/2022,0.014594692
Georgia,1030146,18117,0,0,3/11/2021,0.017586827
Georgia,2476516,36193,0,0,3/11/2022,0.014614483
Georgia,1031713,18164,0,0,3/12/2021,0.017605671
Georgia,2476516,36193,0,0,3/12/2022,0.014614483
Georgia,1032967,18216,0,0,3/13/2021,0.017634639
Georgia,2476516,36193,0,0,3/13/2022,0.014614483
Georgia,1033786,18215,0,0,3/14/2021,0.017619701
Georgia,2477737,36247,0,0,3/14/2022,0.014629075
Georgia,1034763,18262,0,0,3/15/2021,0.017648486
Georgia,2478986,36294,0,0,3/15/2022,0.014640664
Georgia,1036506,18287,0,0,3/16/2021,0.017642927
Georgia,2480368,36367,0,0,3/16/2022,0.014661937
Georgia,1038550,18359,0,0,3/17/2021,0.017677531
Georgia,2481419,36444,0,0,3/17/2022,0.014686758
Georgia,1040817,18420,0,0,3/18/2021,0.017697636
Georgia,2482518,36507,0,0,3/18/2022,0.014705634
Georgia,1042417,18464,0,0,3/19/2021,0.017712681
Georgia,2482518,36507,0,0,3/19/2022,0.014705634
Georgia,1044134,18530,0,0,3/20/2021,0.017746764
Georgia,2482518,36507,0,0,3/20/2022,0.014705634
Georgia,1045694,18530,0,0,3/21/2021,0.017720289
Georgia,2483456,36576,0,0,3/21/2022,0.014727863
Georgia,1046382,18556,0,0,3/22/2021,0.017733485
Georgia,2483910,36615,0,0,3/22/2022,0.014740872
Georgia,1048173,18588,0,0,3/23/2021,0.017733714
Georgia,2484385,36658,0,0,3/23/2022,0.014755362
Georgia,1049397,18660,0,0,3/24/2021,0.01778164
Georgia,2485113,36706,0,0,3/24/2022,0.014770355
Georgia,1051361,18751,0,0,3/25/2021,0.017834978
Georgia,2485736,36771,0,0,3/25/2022,0.014792802
Georgia,1053020,18849,0,0,3/26/2021,0.017899945
Georgia,2485736,36771,0,0,3/26/2022,0.014792802
Georgia,1054430,18926,0,0,3/27/2021,0.017949034
Georgia,2485736,36771,0,0,3/27/2022,0.014792802
Georgia,1055256,18926,0,0,3/28/2021,0.017934984
Georgia,2486866,36825,0,0,3/28/2022,0.014807794
Georgia,1056421,18962,0,0,3/29/2021,0.017949283
Georgia,2487464,36868,0,0,3/29/2022,0.014821521
Georgia,1057741,18987,0,0,3/30/2021,0.017950519
Georgia,2496503,36923,0,0,3/30/2022,0.014789888
Georgia,1059548,19055,0,0,3/31/2021,0.017984084
Georgia,2499431,36987,0,0,3/31/2022,0.014798168
Georgia,1060973,19119,0,0,4/1/2021,0.018020251
Georgia,2500259,37057,0,0,4/1/2022,0.014821265
Georgia,1062555,19176,0,0,4/2/2021,0.018047066
Georgia,2500259,37057,0,0,4/2/2022,0.014821265
Georgia,1063680,19210,0,0,4/3/2021,0.018059943
Georgia,2500259,37057,0,0,4/3/2022,0.014821265
Georgia,1064554,19212,0,0,4/4/2021,0.018046994
Georgia,1065197,19212,0,0,4/5/2021,0.0180361
Georgia,1066671,19238,0,0,4/6/2021,0.018035552
Georgia,1068199,19305,0,0,4/7/2021,0.018072475
Georgia,1069689,19374,0,0,4/8/2021,0.018111806
Georgia,1071130,19424,0,0,4/9/2021,0.01813412
Georgia,1072700,19488,0,0,4/10/2021,0.018167242
Georgia,1073792,19488,0,0,4/11/2021,0.018148766
Georgia,12452,433,0,2505,4/12/2020,0.03477353
Georgia,1074731,19523,0,0,4/12/2021,0.018165476
Georgia,13315,465,0,2589,4/13/2020,0.034923019
Georgia,1076644,19548,0,0,4/13/2021,0.018156419
Georgia,14578,525,0,2769,4/14/2020,0.036013171
Georgia,1078379,19600,0,0,4/14/2021,0.018175428
Georgia,14987,552,0,2922,4/15/2020,0.036831921
Georgia,1079979,19662,0,0,4/15/2021,0.01820591
Georgia,15669,587,0,3108,4/16/2020,0.037462506
Georgia,1081629,19718,0,0,4/16/2021,0.018229911
Georgia,17194,650,0,3324,4/17/2020,0.037803885
Georgia,1083300,19757,0,0,4/17/2021,0.018237792
Georgia,17669,673,0,3420,4/18/2020,0.038089309
Georgia,1084272,19758,0,0,4/18/2021,0.018222365
Georgia,18301,687,0,3464,4/19/2020,0.037538932
Georgia,1085161,19784,0,0,4/19/2021,0.018231396
Georgia,19407,775,0,3550,4/20/2020,0.039934044
Georgia,1086473,19798,0,0,4/20/2021,0.018222266
Georgia,19881,798,0,3779,4/21/2020,0.040138826
Georgia,1087791,19829,0,0,4/21/2021,0.018228685
Georgia,21214,848,0,3959,4/22/2020,0.039973602
Georgia,1089497,19875,0,0,4/22/2021,0.018242363
Georgia,21883,881,0,4069,4/23/2020,0.040259562
Georgia,1091339,19917,0,0,4/23/2021,0.018250058
Georgia,22491,899,0,4322,4/24/2020,0.039971544
Georgia,1092852,19973,0,0,4/24/2021,0.018276034
Georgia,23222,907,0,4326,4/25/2020,0.03905779
Georgia,1093768,19975,0,0,4/25/2021,0.018262557
Georgia,23486,916,0,4359,4/26/2020,0.039001959
Georgia,1094580,20009,0,0,4/26/2021,0.018280071
Georgia,24302,995,0,4681,4/27/2020,0.040943132
Georgia,1095879,20027,0,0,4/27/2021,0.018274828
Georgia,24922,1036,0,4814,4/28/2020,0.041569697
Georgia,1097279,20098,0,0,4/28/2021,0.018316217
Georgia,25775,1101,0,5056,4/29/2020,0.04271581
Georgia,1098723,20158,0,0,4/29/2021,0.018346753
Georgia,26264,1132,0,5156,4/30/2020,0.043100822
Georgia,1100187,20190,0,0,4/30/2021,0.018351426
Georgia,27489,1169,0,5269,5/1/2020,0.042526101
Georgia,1101487,20212,0,0,5/1/2021,0.01834974
Georgia,28331,1177,0,5387,5/2/2020,0.041544598
Georgia,1102789,20212,0,0,5/2/2021,0.018328075
Georgia,28665,1184,0,5393,5/3/2020,0.041304727
Georgia,1103659,20227,0,0,5/3/2021,0.018327219
Georgia,29451,1246,0,5526,5/4/2020,0.042307562
Georgia,1104837,20241,0,0,5/4/2021,0.01832035
Georgia,29998,1299,0,5634,5/5/2020,0.043302887
Georgia,1105855,20273,0,0,5/5/2021,0.018332422
Georgia,30743,1327,0,5765,5/6/2020,0.043164298
Georgia,1107068,20294,0,0,5/6/2021,0.018331304
Georgia,31618,1355,0,5835,5/7/2020,0.042855336
Georgia,1108317,20337,0,0,5/7/2021,0.018349443
Georgia,32181,1400,0,5935,5/8/2020,0.043503931
Georgia,1109330,20368,0,0,5/8/2021,0.018360632
Georgia,32588,1403,0,5987,5/9/2020,0.043052657
Georgia,1109958,20367,0,0,5/9/2021,0.018349343
Georgia,33580,1406,0,5997,5/10/2020,0.041870161
Georgia,1110418,20368,0,0,5/10/2021,0.018342642
Georgia,34002,1444,0,6015,5/11/2020,0.04246809
Georgia,1111376,20391,0,0,5/11/2021,0.018347526
Georgia,34924,1498,0,6130,5/12/2020,0.042893139
Georgia,1112297,20432,0,0,5/12/2021,0.018369195
Georgia,35427,1517,0,6259,5/13/2020,0.042820448
Georgia,1113411,20450,0,0,5/13/2021,0.018366982
Georgia,35977,1545,0,6345,5/14/2020,0.042944103
Georgia,1114329,20482,0,0,5/14/2021,0.018380568
Georgia,36772,1588,0,6438,5/15/2020,0.043185032
Georgia,1115072,20505,0,0,5/15/2021,0.018388947
Georgia,37212,1598,0,6735,5/16/2020,0.042943137
Georgia,1115601,20506,0,0,5/16/2021,0.018381124
Georgia,37579,1610,0,6790,5/17/2020,0.042843077
Georgia,1116008,20506,0,0,5/17/2021,0.01837442
Georgia,38283,1649,0,6916,5/18/2020,0.043073949
Georgia,1116775,20532,0,0,5/18/2021,0.018385082
Georgia,38855,1675,0,7027,5/19/2020,0.043108995
Georgia,1117475,20569,0,0,5/19/2021,0.018406676
Georgia,39801,1697,0,7107,5/20/2020,0.04263712
Georgia,1118308,20591,0,0,5/20/2021,0.018412638
Georgia,40663,1775,0,7235,5/21/2020,0.043651477
Georgia,1119012,20637,0,0,5/21/2021,0.018442161
Georgia,41482,1808,0,7313,5/22/2020,0.043585169
Georgia,1119614,20661,0,0,5/22/2021,0.018453681
Georgia,42242,1822,0,7411,5/23/2020,0.043132427
Georgia,1119979,20661,0,0,5/23/2021,0.018447667
Georgia,42902,1827,0,7439,5/24/2020,0.042585427
Georgia,1120272,20661,0,0,5/24/2021,0.018442842
Georgia,43400,1848,0,7475,5/25/2020,0.042580645
Georgia,1120923,20699,0,0,5/25/2021,0.018466032
Georgia,43983,1896,0,7547,5/26/2020,0.043107564
Georgia,1121472,20735,0,0,5/26/2021,0.018489093
Georgia,44638,1933,0,7666,5/27/2020,0.043303911
Georgia,1122166,20774,0,0,5/27/2021,0.018512413
Georgia,45266,1973,0,7767,5/28/2020,0.043586798
Georgia,1122711,20820,0,0,5/28/2021,0.018544398
Georgia,45881,1987,0,7852,5/29/2020,0.043307687
Georgia,1123343,20837,0,0,5/29/2021,0.018549099
Georgia,46331,2004,0,7921,5/30/2020,0.043253977
Georgia,1123604,20837,0,0,5/30/2021,0.01854479
Georgia,47063,2053,0,7946,5/31/2020,0.043622379
Georgia,1123841,20837,0,0,5/31/2021,0.018540879
Georgia,47902,2094,0,8127,6/1/2020,0.04371425
Georgia,1124080,20838,0,0,6/1/2021,0.018537826
Georgia,48207,2102,0,8334,6/2/2020,0.043603626
Georgia,1124571,20867,0,0,6/2/2021,0.01855552
Georgia,48894,2123,0,8419,6/3/2020,0.043420461
Georgia,1125017,20900,0,0,6/3/2021,0.018577497
Georgia,49859,2149,0,8557,6/4/2020,0.043101546
Georgia,1125512,20942,0,0,6/4/2021,0.018606643
Georgia,50621,2174,0,8646,6/5/2020,0.042946603
Georgia,1125854,20986,0,0,6/5/2021,0.018640072
Georgia,51359,2178,0,8662,6/6/2020,0.042407368
Georgia,1126134,20986,0,0,6/6/2021,0.018635438
Georgia,51898,2180,0,8685,6/7/2020,0.042005472
Georgia,1126397,20986,0,0,6/7/2021,0.018631087
Georgia,52497,2208,0,8746,6/8/2020,0.042059546
Georgia,1126789,21024,0,0,6/8/2021,0.018658329
Georgia,53249,2285,0,8872,6/9/2020,0.042911604
Georgia,1127200,21049,0,0,6/9/2021,0.018673705
Georgia,53980,2329,0,8974,6/10/2020,0.043145609
Georgia,1127658,21094,0,0,6/10/2021,0.018706026
Georgia,54973,2375,0,9073,6/11/2020,0.043203027
Georgia,1128092,21128,0,0,6/11/2021,0.018728969
Georgia,55783,2418,0,9181,6/12/2020,0.043346539
Georgia,1128467,21158,0,0,6/12/2021,0.01874933
Georgia,56804,2447,0,9224,6/13/2020,0.043077952
Georgia,1128690,21158,0,0,6/13/2021,0.018745625
Georgia,57681,2451,0,9248,6/14/2020,0.042492328
Georgia,1128870,21158,0,0,6/14/2021,0.018742636
Georgia,58414,2494,0,9322,6/15/2020,0.042695244
Georgia,1129177,21171,0,0,6/15/2021,0.018749054
Georgia,59078,2529,0,9454,6/16/2020,0.042807813
Georgia,1129675,21228,0,0,6/16/2021,0.018791245
Georgia,60030,2575,0,9543,6/17/2020,0.042895219
Georgia,1130083,21258,0,0,6/17/2021,0.018811008
Georgia,60912,2605,0,9663,6/18/2020,0.042766614
Georgia,1130468,21292,0,0,6/18/2021,0.018834677
Georgia,62009,2636,0,9772,6/19/2020,0.042509958
Georgia,1130845,21319,0,0,6/19/2021,0.018852274
Georgia,63809,2642,0,9837,6/20/2020,0.041404818
Georgia,1131048,21318,0,0,6/20/2021,0.018848006
Georgia,64701,2643,0,9837,6/21/2020,0.040849446
Georgia,1131232,21318,0,0,6/21/2021,0.018844941
Georgia,65928,2648,0,9953,6/22/2020,0.040165029
Georgia,1131583,21329,0,0,6/22/2021,0.018848816
Georgia,67810,2695,0,10123,6/23/2020,0.039743401
Georgia,1131972,21350,0,0,6/23/2021,0.018860891
Georgia,69381,2698,0,10313,6/24/2020,0.038886727
Georgia,1132329,21367,0,0,6/24/2021,0.018869957
Georgia,71095,2745,0,10457,6/25/2020,0.03861031
Georgia,1132661,21369,0,0,6/25/2021,0.018866192
Georgia,72995,2770,0,10605,6/26/2020,0.037947805
Georgia,1133063,21393,0,0,6/26/2021,0.01888068
Georgia,74985,2776,0,10689,6/27/2020,0.037020737
Georgia,1133291,21393,0,0,6/27/2021,0.018876882
Georgia,77210,2778,0,10711,6/28/2020,0.035979795
Georgia,1133481,21393,0,0,6/28/2021,0.018873717
Georgia,79417,2784,0,10824,6/29/2020,0.035055467
Georgia,1133983,21412,0,0,6/29/2021,0.018882117
Georgia,81291,2805,0,11051,6/30/2020,0.034505665
Georgia,1134573,21423,0,0,6/30/2021,0.018881993
Georgia,84242,2827,0,11275,7/1/2020,0.033558083
Georgia,1135093,21428,0,0,7/1/2021,0.018877748
Georgia,87709,2849,0,11500,7/2/2020,0.032482413
Georgia,1135526,21443,0,0,7/2/2021,0.01888376
Georgia,90493,2857,0,11653,7/3/2020,0.031571503
Georgia,1135526,21443,0,0,7/3/2021,0.01888376
Georgia,93319,2857,0,11743,7/4/2020,0.030615416
Georgia,1135526,21443,0,0,7/4/2021,0.01888376
Georgia,95516,2860,0,11775,7/5/2020,0.029942627
Georgia,1135526,21443,0,0,7/5/2021,0.01888376
Georgia,97064,2878,0,11919,7/6/2020,0.02965054
Georgia,1136893,21457,0,0,7/6/2021,0.018873368
Georgia,100470,2899,0,12226,7/7/2020,0.028854384
Georgia,1137560,21467,0,0,7/7/2021,0.018871093
Georgia,103890,2922,0,12500,7/8/2020,0.028125902
Georgia,1138492,21470,0,0,7/8/2021,0.018858279
Georgia,106727,2930,0,12606,7/9/2020,0.027453222
Georgia,1139396,21486,0,0,7/9/2021,0.01885736
Georgia,111217,2965,0,12937,7/10/2020,0.026659593
Georgia,1139396,21486,0,0,7/10/2021,0.01885736
Georgia,114401,2996,0,13205,7/11/2020,0.026188582
Georgia,1139396,21486,0,0,7/11/2021,0.01885736
Georgia,116935,3003,0,13259,7/12/2020,0.025680934
Georgia,1141159,21499,0,0,7/12/2021,0.018839618
Georgia,120572,3026,0,13476,7/13/2020,0.025097037
Georgia,1142268,21525,0,0,7/13/2021,0.018844089
Georgia,123963,3054,0,13685,7/14/2020,0.024636383
Georgia,1143528,21527,0,0,7/14/2021,0.018825075
Georgia,127838,3091,0,14102,7/15/2020,0.024179039
Georgia,1144890,21546,0,0,7/15/2021,0.018819275
Georgia,131287,3105,0,14346,7/16/2020,0.023650476
Georgia,1145976,21558,0,0,7/16/2021,0.018811912
Georgia,135192,3132,0,14647,7/17/2020,0.023167051
Georgia,1145976,21558,0,0,7/17/2021,0.018811912
Georgia,139880,3169,0,14961,7/18/2020,0.022655133
Georgia,1145976,21558,0,0,7/18/2021,0.018811912
Georgia,143129,3174,0,15010,7/19/2020,0.022175799
Georgia,1149266,21564,0,0,7/19/2021,0.01876328
Georgia,145582,3177,0,15047,7/20/2020,0.021822753
Georgia,1150835,21571,0,0,7/20/2021,0.018743782
Georgia,148988,3254,0,15494,7/21/2020,0.021840685
Georgia,1153064,21593,0,0,7/21/2021,0.018726627
Georgia,152302,3335,0,15922,7/22/2020,0.021897283
Georgia,1155208,21605,0,0,7/22/2021,0.01870226
Georgia,156607,3361,0,16353,7/23/2020,0.021461365
Georgia,1157705,21614,0,0,7/23/2021,0.018669696
Georgia,161420,3443,0,16752,7/24/2020,0.021329451
Georgia,1157705,21614,0,0,7/24/2021,0.018669696
Georgia,165188,3494,0,17029,7/25/2020,0.021151658
Georgia,1157705,21614,0,0,7/25/2021,0.018669696
Georgia,167953,3498,0,17091,7/26/2020,0.020827255
Georgia,1163818,21628,0,0,7/26/2021,0.018583662
Georgia,170843,3509,0,17138,7/27/2020,0.020539326
Georgia,1167405,21644,0,0,7/27/2021,0.018540267
Georgia,175052,3563,0,17544,7/28/2020,0.020353952
Georgia,1171233,21654,0,0,7/28/2021,0.018488209
Georgia,178323,3642,0,17964,7/29/2020,0.020423613
Georgia,1175845,21665,0,0,7/29/2021,0.018425048
Georgia,182286,3671,0,18303,7/30/2020,0.020138683
Georgia,1179449,21676,0,0,7/30/2021,0.018378073
Georgia,186352,3752,0,18689,7/31/2020,0.02013394
Georgia,1179449,21676,0,0,7/31/2021,0.018378073
Georgia,190012,3825,0,18995,8/1/2020,0.020130308
Georgia,1179449,21676,0,0,8/1/2021,0.018378073
Georgia,193177,3840,0,19064,8/2/2020,0.019878143
Georgia,1185594,21698,0,0,8/2/2021,0.018301375
Georgia,195435,3842,0,19124,8/3/2020,0.01965871
Georgia,1194768,21723,0,0,8/3/2021,0.018181773
Georgia,197948,3921,0,19426,8/4/2020,0.019808232
Georgia,1199628,21735,0,0,8/4/2021,0.018118117
Georgia,201713,3984,0,19788,8/5/2020,0.019750834
Georgia,1205434,21767,0,0,8/5/2021,0.018057397
Georgia,204895,4026,0,20002,8/6/2020,0.019649089
Georgia,1211439,21802,0,0,8/6/2021,0.017996779
Georgia,209004,4117,0,20282,8/7/2020,0.019698188
Georgia,1211439,21802,0,0,8/7/2021,0.017996779
Georgia,213427,4186,0,20556,8/8/2020,0.019613264
Georgia,1211439,21802,0,0,8/8/2021,0.017996779
Georgia,216596,4199,0,20628,8/9/2020,0.019386323
Georgia,1224480,21831,0,0,8/9/2021,0.017828793
Georgia,219025,4229,0,20676,8/10/2020,0.019308298
Georgia,1231425,21862,0,0,8/10/2021,0.017753416
Georgia,222588,4351,0,21031,8/11/2020,0.019547325
Georgia,1238383,21894,0,0,8/11/2021,0.017679506
Georgia,226153,4456,0,21379,8/12/2020,0.019703475
Georgia,1245399,21929,0,0,8/12/2021,0.017608012
Georgia,228668,4538,0,21581,8/13/2020,0.019845365
Georgia,1252615,21978,0,0,8/13/2021,0.017545694
Georgia,231895,4573,0,21818,8/14/2020,0.019720132
Georgia,1252615,21978,0,0,8/14/2021,0.017545694
Georgia,235168,4669,0,22028,8/15/2020,0.019853892
Georgia,1252615,21978,0,0,8/15/2021,0.017545694
Georgia,237030,4702,0,22087,8/16/2020,0.019837151
Georgia,1272014,22014,0,0,8/16/2021,0.017306413
Georgia,238861,4727,0,22133,8/17/2020,0.019789752
Georgia,1279653,22060,0,0,8/17/2021,0.017239048
Georgia,241677,4794,0,22429,8/18/2020,0.019836393
Georgia,1287667,22103,0,0,8/18/2021,0.017165152
Georgia,243982,4849,0,22664,8/19/2020,0.019874417
Georgia,1297503,22151,0,0,8/19/2021,0.017072022
Georgia,246741,4904,0,22880,8/20/2020,0.019875092
Georgia,1307084,22199,0,0,8/20/2021,0.016983606
Georgia,249630,4998,0,23125,8/21/2020,0.020021632
Georgia,1307084,22199,0,0,8/21/2021,0.016983606
Georgia,252222,5092,0,23325,8/22/2020,0.020188564
Georgia,1307084,22199,0,0,8/22/2021,0.016983606
Georgia,253949,5132,0,23369,8/23/2020,0.020208782
Georgia,1328156,22263,0,0,8/23/2021,0.016762338
Georgia,256253,5156,0,23425,8/24/2020,0.02012074
Georgia,1337342,22309,0,0,8/24/2021,0.016681597
Georgia,258354,5262,0,23717,8/25/2020,0.020367403
Georgia,1348019,22400,0,0,8/25/2021,0.016616976
Georgia,260590,5311,0,23939,8/26/2020,0.020380675
Georgia,1358842,22492,0,0,8/26/2021,0.016552329
Georgia,263074,5393,0,24127,8/27/2020,0.020499935
Georgia,1369926,22553,0,0,8/27/2021,0.016462933
Georgia,265372,5471,0,0,8/28/2020,0.020616342
Georgia,1369926,22553,0,0,8/28/2021,0.016462933
Georgia,267758,5576,0,0,8/29/2020,0.020824775
Georgia,1369926,22553,0,0,8/29/2021,0.016462933
Georgia,268973,5604,0,0,8/30/2020,0.020834805
Georgia,1393061,22641,0,0,8/30/2021,0.016252698
Georgia,270471,5633,0,0,8/31/2020,0.020826632
Georgia,1403582,22740,0,0,8/31/2021,0.016201405
Georgia,272697,5733,0,0,9/1/2020,0.021023334
Georgia,1413284,22870,0,0,9/1/2021,0.016182169
Georgia,274613,5795,0,0,9/2/2020,0.021102424
Georgia,1421696,23006,0,0,9/2/2021,0.016182081
Georgia,277288,5868,0,0,9/3/2020,0.021162113
Georgia,1433714,23120,0,0,9/3/2021,0.01612595
Georgia,279354,5931,0,0,9/4/2020,0.021231126
Georgia,1433714,23120,0,0,9/4/2021,0.01612595
Georgia,281548,5977,0,0,9/5/2020,0.021229062
Georgia,1433714,23120,0,0,9/5/2021,0.01612595
Georgia,283199,6037,0,0,9/6/2020,0.021317166
Georgia,1433714,23120,0,0,9/6/2021,0.01612595
Georgia,283807,6044,0,0,9/7/2020,0.021296163
Georgia,1459658,23342,0,0,9/7/2021,0.015991417
Georgia,285350,6070,0,0,9/8/2020,0.021272122
Georgia,1468410,23392,0,0,9/8/2021,0.015930156
Georgia,287300,6128,0,0,9/9/2020,0.021329621
Georgia,1475996,23585,0,0,9/9/2021,0.015979041
Georgia,289123,6204,0,0,9/10/2020,0.021457995
Georgia,1484274,23741,0,0,9/10/2021,0.015995025
Georgia,290781,6246,0,0,9/11/2020,0.021480083
Georgia,1484274,23741,0,0,9/11/2021,0.015995025
Georgia,292905,6287,0,0,9/12/2020,0.021464297
Georgia,1484274,23741,0,0,9/12/2021,0.015995025
Georgia,294314,6333,0,0,9/13/2020,0.021517835
Georgia,1500176,23900,0,0,9/13/2021,0.015931464
Georgia,295337,6353,0,0,9/14/2020,0.02151102
Georgia,1507503,24028,0,0,9/14/2021,0.01593894
Georgia,296994,6397,0,0,9/15/2020,0.021539156
Georgia,1513670,24263,0,0,9/15/2021,0.016029253
Georgia,299056,6419,0,0,9/16/2020,0.021464207
Georgia,1519522,24460,0,0,9/16/2021,0.016097167
Georgia,300903,6474,0,0,9/17/2020,0.021515239
Georgia,1525114,24577,0,0,9/17/2021,0.016114861
Georgia,302854,6536,0,0,9/18/2020,0.021581356
Georgia,1525114,24577,0,0,9/18/2021,0.016114861
Georgia,305021,6599,0,0,9/19/2020,0.021634576
Georgia,1525114,24577,0,0,9/19/2021,0.016114861
Georgia,306155,6602,0,0,9/20/2020,0.02156424
Georgia,1536467,24772,0,0,9/20/2021,0.016122702
Georgia,307339,6604,0,0,9/21/2020,0.021487673
Georgia,1543960,24951,0,0,9/21/2021,0.016160393
Georgia,308294,6673,0,0,9/22/2020,0.021644923
Georgia,1548683,25133,0,0,9/22/2021,0.016228628
Georgia,310161,6769,0,0,9/23/2020,0.021824149
Georgia,1553236,25338,0,0,9/23/2021,0.016313039
Georgia,311698,6816,0,0,9/24/2020,0.02186732
Georgia,1557536,25478,0,0,9/24/2021,0.016357888
Georgia,312514,6874,0,0,9/25/2020,0.021995815
Georgia,1557536,25478,0,0,9/25/2021,0.016357888
Georgia,313873,6914,0,0,9/26/2020,0.022028018
Georgia,1557536,25478,0,0,9/26/2021,0.016357888
Georgia,314685,6946,0,0,9/27/2020,0.022072867
Georgia,1565540,25620,0,0,9/27/2021,0.01636496
Georgia,315281,6961,0,0,9/28/2020,0.022078717
Georgia,1569405,25757,0,0,9/28/2021,0.016411952
Georgia,316306,6994,0,0,9/29/2020,0.0221115
Georgia,1573840,25933,0,0,9/29/2021,0.016477533
Georgia,318026,7021,0,0,9/30/2020,0.022076811
Georgia,1578716,26084,0,0,9/30/2021,0.016522288
