iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
USA,North America,United States,2021-11-27,48237556.0,26538.0,72378.0,777976.0,312.0,816.857,144894.478,79.714,217.407,2336.86,0.937,2.454,1.04,12849.0,38.595,49069.0,147.392,0.0,0.0,44186.0,132.725,667261274.0,902722.0,2004.299,2.712,1086157.0,3.263,0.074,13.5,tests performed,467368423.0,232544257.0,200029614.0,44857159.0,889344.0,1101763.0,140.77,70.04,60.25,13.51,3318.0,304865.0,0.092,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-11-28,48280702.0,43146.0,72851.857,778221.0,245.0,821.0,145024.079,129.601,218.83,2337.596,0.736,2.466,1.15,13105.0,39.364,50165.0,150.684,0.0,0.0,44801.0,134.572,668077364.0,816090.0,2006.75,2.451,1094362.0,3.287,0.075,13.3,tests performed,467956085.0,232687066.0,200177115.0,45156490.0,587662.0,1094325.0,140.95,70.08,60.29,13.6,3296.0,295777.0,0.089,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,910477.4,16.2,18.12,2734.8638469882
USA,North America,United States,2021-11-29,48466997.0,186295.0,78806.0,780156.0,1935.0,917.286,145583.666,559.587,236.715,2343.408,5.812,2.755,1.24,13379.0,40.187,51812.0,155.631,0.0,0.0,45340.0,136.191,669423406.0,1346042.0,2010.793,4.043,1122070.0,3.37,0.076,13.2,tests performed,469607655.0,233043018.0,200538091.0,46100424.0,1651570.0,1072964.0,141.44,70.19,60.4,13.89,3232.0,276559.0,0.083,56.02,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-11-30,48584098.0,117101.0,82485.571,781795.0,1639.0,955.143,145935.411,351.744,247.768,2348.332,4.923,2.869,1.27,13545.0,40.686,52643.0,158.127,0.0,0.0,45901.0,137.876,671285855.0,1862449.0,2016.388,5.594,1156377.0,3.473,0.078,12.8,tests performed,471517923.0,233449814.0,200929371.0,47223054.0,1910268.0,1091734.0,142.02,70.31,60.52,14.22,3288.0,264410.0,0.08,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-01,48721206.0,137108.0,86132.571,783852.0,2057.0,1004.429,146347.251,411.841,258.722,2354.51,6.179,3.017,1.27,13671.0,41.065,53310.0,160.131,0.0,0.0,46673.0,140.195,673228579.0,1942724.0,2022.223,5.835,1197951.0,3.598,0.079,12.7,tests performed,473655176.0,233910265.0,201338405.0,48497540.0,2137253.0,1200547.0,142.66,70.45,60.64,14.61,3616.0,272562.0,0.082,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-02,48860058.0,138852.0,100351.571,787763.0,3911.0,1495.857,146764.331,417.079,301.433,2366.258,11.748,4.493,1.27,13772.0,41.368,53586.0,160.96,0.0,0.0,47527.0,142.76,675252557.0,2023978.0,2028.303,6.08,1379417.0,4.143,0.076,13.2,tests performed,475801493.0,234358928.0,201732678.0,49810482.0,2146317.0,1503241.0,143.31,70.59,60.76,15.0,4528.0,335390.0,0.101,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-03,49018678.0,158620.0,115380.0,789338.0,1575.0,1667.714,147240.789,476.458,346.575,2370.989,4.731,5.009,1.25,13888.0,41.716,54392.0,163.381,0.0,0.0,49644.0,149.119,677169685.0,1917128.0,2034.061,5.759,1544448.0,4.639,0.074,13.5,tests performed,478222312.0,234846860.0,202224299.0,51261293.0,2420819.0,1677605.0,144.04,70.74,60.91,15.44,5053.0,360490.0,0.109,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-04,49085020.0,66342.0,121066.286,790008.0,670.0,1718.857,147440.065,199.276,363.655,2373.002,2.013,5.163,1.21,13942.0,41.879,54572.0,163.922,0.0,0.0,50493.0,151.669,678528352.0,1358667.0,2038.142,4.081,1609583.0,4.835,0.073,13.7,tests performed,479694194.0,235148910.0,202676195.0,51983173.0,1471882.0,1760824.0,144.48,70.83,61.05,15.66,5304.0,372093.0,0.112,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-05,49140200.0,55180.0,122785.429,790395.0,387.0,1739.143,147605.813,165.748,368.819,2374.164,1.162,5.224,1.17,14149.0,42.5,55670.0,167.22,0.0,0.0,51297.0,154.084,679341588.0,813236.0,2040.585,2.443,1609175.0,4.834,0.074,13.5,tests performed,480419822.0,235315073.0,202865506.0,52355830.0,725628.0,1780534.0,144.7,70.88,61.1,15.77,5363.0,375430.0,0.113,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,922426.4,16.25,20.76,2770.75588352602
USA,North America,United States,2021-12-06,49317889.0,177689.0,121556.0,791818.0,1423.0,1666.0,148139.549,533.737,365.126,2378.438,4.274,5.004,1.14,14455.0,43.419,57447.0,172.558,0.0,0.0,51847.0,155.736,680613477.0,1271889.0,2044.406,3.82,1598582.0,4.802,0.074,13.5,tests performed,482237326.0,235705998.0,203191025.0,53462449.0,1817504.0,1804239.0,145.25,70.99,61.2,16.1,5434.0,380426.0,0.115,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-07,49431152.0,113263.0,121007.714,793384.0,1566.0,1655.571,148479.765,340.216,363.479,2383.142,4.704,4.973,1.12,14771.0,44.369,58938.0,177.036,0.0,0.0,52788.0,158.563,682538251.0,1924774.0,2050.187,5.782,1607485.0,4.829,0.073,13.7,tests performed,484131997.0,236109317.0,203532149.0,54618667.0,1894671.0,1802011.0,145.82,71.12,61.3,16.45,5428.0,379929.0,0.114,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-08,49581057.0,149905.0,122835.857,795201.0,1817.0,1621.286,148930.045,450.28,368.971,2388.6,5.458,4.87,1.12,14901.0,44.759,59721.0,179.388,0.0,0.0,53647.0,161.143,684569444.0,2031193.0,2056.289,6.101,1620124.0,4.866,0.072,13.9,tests performed,486041031.0,236517222.0,203884309.0,55774702.0,1909034.0,1769408.0,146.39,71.24,61.41,16.8,5329.0,372422.0,0.112,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-09,49705584.0,124527.0,120789.429,796767.0,1566.0,1286.286,149304.095,374.05,362.824,2393.304,4.704,3.864,1.11,14992.0,45.033,60371.0,181.341,0.0,0.0,54693.0,164.285,686469530.0,1900086.0,2061.996,5.707,1602425.0,4.813,0.071,14.1,tests performed,487947116.0,236922665.0,204223715.0,56942929.0,1906085.0,1735089.0,146.97,71.36,61.51,17.15,5226.0,366248.0,0.11,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-10,49863783.0,158199.0,120729.286,798567.0,1800.0,1318.429,149779.289,475.193,362.643,2398.711,5.407,3.96,1.11,15236.0,45.765,61162.0,183.717,0.0,0.0,55244.0,165.94,688310555.0,1841025.0,2067.526,5.53,1591553.0,4.781,0.071,14.1,tests performed,490037919.0,237347666.0,204620231.0,58218124.0,2090803.0,1687944.0,147.6,71.49,61.63,17.54,5084.0,357258.0,0.108,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-11,49920366.0,56583.0,119335.143,799167.0,600.0,1308.429,149949.251,169.962,358.455,2400.513,1.802,3.93,1.11,15326.0,46.036,60921.0,182.993,0.0,0.0,55620.0,167.07,689607920.0,1297365.0,2071.423,3.897,1582795.0,4.754,0.071,14.1,tests performed,491288094.0,237615348.0,204956765.0,58867495.0,1250175.0,1656271.0,147.97,71.57,61.73,17.73,4989.0,352348.0,0.106,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-12,49972670.0,52304.0,118924.286,799518.0,351.0,1303.286,150106.36,157.109,357.221,2401.567,1.054,3.915,1.1,15595.0,46.844,61722.0,185.399,0.0,0.0,56020.0,168.271,690412923.0,805003.0,2073.841,2.418,1581619.0,4.751,0.071,14.1,tests performed,491914883.0,237767488.0,205086279.0,59215368.0,626789.0,1642152.0,148.16,71.61,61.77,17.84,4946.0,350345.0,0.106,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,935047.0,16.3,21.49,2808.66525136678
USA,North America,United States,2021-12-13,50158163.0,185493.0,120039.143,800931.0,1413.0,1301.857,150663.538,557.178,360.57,2405.812,4.244,3.91,1.09,15914.0,47.802,63084.0,189.49,0.0,0.0,55868.0,167.815,691754038.0,1341115.0,2077.869,4.028,1591509.0,4.781,0.072,13.9,tests performed,493519088.0,238115810.0,205364985.0,60198839.0,1604205.0,1611680.0,148.65,71.72,61.86,18.13,4854.0,344259.0,0.104,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-14,50273192.0,115029.0,120291.429,802486.0,1555.0,1300.286,151009.059,345.521,361.328,2410.483,4.671,3.906,1.11,15993.0,48.039,63244.0,189.97,0.0,0.0,55601.0,167.013,693706959.0,1952921.0,2083.736,5.866,1595530.0,4.793,0.074,13.5,tests performed,495219462.0,238483439.0,205651262.0,61253030.0,1700374.0,1583924.0,149.16,71.83,61.94,18.45,4771.0,339160.0,0.102,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-15,50416820.0,143628.0,119394.714,804737.0,2251.0,1362.286,151440.484,431.425,358.634,2417.244,6.761,4.092,1.14,15896.0,47.748,63229.0,189.925,0.0,0.0,55442.0,166.535,695807173.0,2100214.0,2090.044,6.309,1605390.0,4.822,0.077,13.0,tests performed,496920807.0,238862722.0,205911817.0,62321505.0,1701345.0,1554254.0,149.67,71.94,62.02,18.77,4681.0,335071.0,0.101,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-16,50558547.0,141727.0,121851.857,806022.0,1285.0,1322.143,151866.199,425.715,366.015,2421.104,3.86,3.971,1.18,15909.0,47.787,63105.0,189.553,0.0,0.0,55277.0,166.039,697882937.0,2075764.0,2096.279,6.235,1630487.0,4.898,0.081,12.3,tests performed,498594214.0,239253401.0,206081797.0,63441381.0,1673407.0,1521014.0,150.17,72.06,62.07,19.11,4581.0,332962.0,0.1,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-17,50751198.0,192651.0,126773.571,807877.0,1855.0,1330.0,152444.878,578.679,380.799,2426.676,5.572,3.995,1.23,15941.0,47.883,63090.0,189.508,0.0,0.0,55249.0,165.955,699861010.0,1978073.0,2102.221,5.942,1650065.0,4.956,0.085,11.8,tests performed,500510138.0,239687126.0,206334008.0,64674132.0,1915924.0,1496031.0,150.75,72.19,62.15,19.48,4506.0,334209.0,0.101,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-18,50830959.0,79761.0,130084.714,808521.0,644.0,1336.286,152684.462,239.584,390.744,2428.61,1.934,4.014,1.27,15906.0,47.778,62004.0,186.246,0.0,0.0,55246.0,165.946,701331976.0,1470966.0,2106.639,4.418,1674865.0,5.031,0.089,11.2,tests performed,501625287.0,239976243.0,206496971.0,65338406.0,1115149.0,1476742.0,151.09,72.28,62.2,19.68,4448.0,337271.0,0.102,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-19,50920159.0,89200.0,135355.571,808818.0,297.0,1328.571,152952.398,267.936,406.577,2429.502,0.892,3.991,1.29,15983.0,48.009,62545.0,187.871,0.0,0.0,55367.0,166.31,702365146.0,1033170.0,2109.743,3.103,1707460.0,5.129,0.093,10.8,tests performed,502262311.0,240146096.0,206578770.0,65724279.0,637024.0,1478204.0,151.28,72.33,62.22,19.8,4452.0,339801.0,0.102,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,946463.4,16.33,19.31,2842.95748050147
USA,North America,United States,2021-12-20,51160204.0,240045.0,143148.714,810411.0,1593.0,1354.286,153673.438,721.04,429.986,2434.287,4.785,4.068,1.31,16210.0,48.691,63764.0,191.532,0.0,0.0,55960.0,168.091,703910157.0,1545011.0,2114.384,4.641,1736588.0,5.216,0.099,10.1,tests performed,504087502.0,240589036.0,206805306.0,66881706.0,1825191.0,1509773.0,151.83,72.46,62.29,20.14,4547.0,353318.0,0.106,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-21,51339605.0,179401.0,152344.714,812359.0,1948.0,1410.429,154212.317,538.879,457.608,2440.139,5.851,4.237,1.36,16148.0,48.505,64086.0,192.5,0.0,0.0,56671.0,170.227,706090699.0,2180542.0,2120.933,6.55,1769106.0,5.314,0.11,9.1,tests performed,506040405.0,241056993.0,207047767.0,68125077.0,1952903.0,1545849.0,152.42,72.61,62.36,20.52,4656.0,367651.0,0.111,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-22,51583355.0,243750.0,166647.857,816554.0,4195.0,1688.143,154944.486,732.169,500.572,2452.74,12.601,5.071,1.41,16251.0,48.814,65048.0,195.389,0.0,0.0,57802.0,173.624,708474662.0,2383963.0,2128.094,7.161,1809641.0,5.436,0.123,8.1,tests performed,507885359.0,241504663.0,207286390.0,69286015.0,1844954.0,1566365.0,152.97,72.74,62.43,20.87,4718.0,377420.0,0.114,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-23,51853110.0,269755.0,184937.571,817942.0,1388.0,1702.857,155754.768,810.282,555.51,2456.909,4.169,5.115,1.44,16187.0,48.622,65661.0,197.23,0.0,0.0,59279.0,178.06,710850109.0,2375447.0,2135.23,7.135,1852453.0,5.564,0.135,7.4,tests performed,509332065.0,241873582.0,207464170.0,70188053.0,1446706.0,1533979.0,153.41,72.85,62.49,21.14,4620.0,374312.0,0.113,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-24,52101613.0,248503.0,192916.429,818634.0,692.0,1536.714,156501.213,746.446,579.476,2458.987,2.079,4.616,1.46,16240.0,48.781,65821.0,197.711,0.0,0.0,60612.0,182.064,712617284.0,1767175.0,2140.538,5.308,1822325.0,5.474,0.148,6.8,tests performed,509709586.0,241977452.0,207520736.0,70406687.0,377521.0,1314207.0,153.52,72.88,62.5,21.21,3958.0,327189.0,0.099,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-25,52188262.0,86649.0,193900.429,818863.0,229.0,1477.429,156761.487,260.274,582.432,2459.675,0.688,4.438,1.51,16356.0,49.13,66446.0,199.588,0.0,0.0,61862.0,185.819,713558514.0,941230.0,2143.365,2.827,1746648.0,5.247,0.157,6.4,tests performed,509715910.0,241979517.0,207521652.0,70409977.0,6324.0,1155803.0,153.52,72.88,62.5,21.21,3481.0,286182.0,0.086,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-26,52366635.0,178373.0,206639.429,819212.0,349.0,1484.857,157297.278,535.791,620.697,2460.724,1.048,4.46,1.58,16590.0,49.833,69732.0,209.459,0.0,0.0,64094.0,192.524,714521141.0,962627.0,2146.256,2.892,1736571.0,5.216,0.165,6.1,tests performed,510192317.0,242112026.0,207604864.0,70671210.0,476407.0,1132858.0,153.67,72.92,62.53,21.29,3412.0,280847.0,0.085,47.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,957974.8,16.36,19.23,2877.53506769718
USA,North America,United States,2021-12-27,52867183.0,500548.0,243854.143,821005.0,1793.0,1513.429,158800.809,1503.531,732.482,2466.109,5.386,4.546,1.64,17075.0,51.289,74692.0,224.358,0.0,0.0,67584.0,203.007,716220231.0,1699090.0,2151.36,5.104,1758582.0,5.282,0.181,5.5,tests performed,511705776.0,242507749.0,207834414.0,71561826.0,1513459.0,1088325.0,154.12,73.04,62.6,21.55,3278.0,274102.0,0.083,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-28,53229180.0,361997.0,269939.286,823323.0,2318.0,1566.286,159888.164,1087.355,810.835,2473.072,6.963,4.705,1.67,17274.0,51.887,79671.0,239.313,0.0,0.0,72638.0,218.188,718506207.0,2285976.0,2158.227,6.867,1773644.0,5.328,0.203,4.9,tests performed,513378084.0,242943132.0,208075308.0,72560392.0,1672308.0,1048240.0,154.63,73.17,62.67,21.85,3157.0,269448.0,0.081,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-29,53731275.0,502095.0,306845.714,825681.0,2358.0,1303.857,161396.342,1508.177,921.694,2480.155,7.083,3.916,1.7,17830.0,53.557,85514.0,256.864,0.0,0.0,78793.0,236.676,720813601.0,2307394.0,2165.158,6.931,1762706.0,5.295,0.225,4.4,tests performed,515033079.0,243379459.0,208311648.0,73545261.0,1654995.0,1021103.0,155.13,73.31,62.74,22.15,3076.0,267828.0,0.081,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-30,54321937.0,590662.0,352689.571,827175.0,1494.0,1319.0,163170.554,1774.212,1059.398,2484.643,4.488,3.962,1.69,18158.0,54.542,89961.0,270.222,0.0,0.0,85216.0,255.969,723141966.0,2328365.0,2172.151,6.994,1755980.0,5.275,0.246,4.1,tests performed,516544788.0,243782733.0,208525615.0,74442590.0,1511709.0,1030389.0,155.58,73.43,62.81,22.42,3103.0,272736.0,0.082,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2021-12-31,54835534.0,513597.0,390560.143,827887.0,712.0,1321.857,164713.281,1542.727,1173.152,2486.781,2.139,3.971,1.65,18382.0,55.215,93776.0,281.681,0.0,0.0,92323.0,277.317,725133810.0,1991844.0,2178.135,5.983,1788075.0,5.371,0.26,3.8,tests performed,517146824.0,243944623.0,208618687.0,74790857.0,602036.0,1062463.0,155.76,73.48,62.84,22.53,3200.0,281024.0,0.085,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-01,55024250.0,188716.0,405141.143,828276.0,389.0,1344.714,165280.14,566.859,1216.95,2487.95,1.168,4.039,1.62,18863.0,56.66,96560.0,290.044,0.0,0.0,98910.0,297.103,726378834.0,1245024.0,2181.874,3.74,1831474.0,5.501,0.268,3.7,tests performed,517248275.0,243977714.0,208634689.0,74842481.0,101451.0,1076052.0,155.79,73.49,62.84,22.54,3241.0,285457.0,0.086,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-02,55310130.0,285880.0,420499.286,828654.0,378.0,1348.857,166138.857,858.717,1263.083,2489.085,1.135,4.052,1.64,19606.0,58.892,102693.0,308.466,0.0,0.0,105298.0,316.291,727704284.0,1325450.0,2185.856,3.981,1883306.0,5.657,0.274,3.6,tests performed,517741230.0,244115137.0,208724932.0,75108697.0,492955.0,1078416.0,155.94,73.53,62.87,22.62,3248.0,286159.0,0.086,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,971046.6,16.42,21.65,2916.79973613931
USA,North America,United States,2022-01-03,56354970.0,1044840.0,498255.286,830498.0,1844.0,1356.143,169277.315,3138.458,1496.644,2494.624,5.539,4.074,1.67,20341.0,61.1,108779.0,326.747,0.0,0.0,111118.0,333.773,729905293.0,2201009.0,2192.467,6.611,1955009.0,5.872,0.281,3.6,tests performed,518966098.0,244458317.0,208921045.0,75798067.0,1224868.0,1037189.0,156.31,73.63,62.93,22.83,3124.0,278653.0,0.084,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-04,57167082.0,812112.0,562557.429,832810.0,2312.0,1355.286,171716.712,2439.397,1689.793,2501.569,6.945,4.071,1.63,21040.0,63.199,114863.0,345.022,0.0,0.0,116772.0,350.756,732792399.0,2887106.0,2201.139,8.672,2040885.0,6.13,0.288,3.5,tests performed,520361449.0,244833002.0,209134851.0,76609055.0,1395351.0,997624.0,156.73,73.74,62.99,23.07,3005.0,269981.0,0.081,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-05,57829593.0,662511.0,585474.0,834995.0,2185.0,1330.571,173706.742,1990.03,1758.629,2508.132,6.563,3.997,1.55,21532.0,64.677,121478.0,364.892,0.0,0.0,122385.0,367.616,735933963.0,3141564.0,2210.576,9.437,2160052.0,6.488,0.292,3.4,tests performed,521787657.0,245214887.0,209347110.0,77445628.0,1426208.0,964940.0,157.16,73.86,63.05,23.33,2906.0,262204.0,0.079,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-06,58664545.0,834952.0,620372.571,837029.0,2034.0,1407.714,176214.745,2508.003,1863.456,2514.242,6.11,4.228,1.51,22134.0,66.485,126993.0,381.458,0.0,0.0,127763.0,383.771,739062957.0,3128994.0,2219.974,9.399,2274427.0,6.832,0.294,3.4,tests performed,523223425.0,245586837.0,209558753.0,78301856.0,1435768.0,954091.0,157.59,73.97,63.12,23.58,2874.0,257729.0,0.078,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-07,59534233.0,869688.0,671242.714,839426.0,2397.0,1648.429,178827.087,2612.342,2016.258,2521.442,7.2,4.951,1.47,22862.0,68.672,131875.0,396.122,0.0,0.0,132844.0,399.033,741922147.0,2859190.0,2228.563,8.588,2398334.0,7.204,0.295,3.4,tests performed,524837361.0,245987954.0,209803101.0,79273980.0,1613936.0,1098648.0,158.08,74.09,63.19,23.88,3309.0,291904.0,0.088,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
USA,North America,United States,2022-01-08,59931896.0,397663.0,701092.286,840239.0,813.0,1709.0,180021.575,1194.488,2105.919,2523.884,2.442,5.133,1.42,23150.0,69.537,133605.0,401.319,0.0,0.0,138345.0,415.556,744085312.0,2163165.0,2235.06,6.498,2529497.0,7.598,0.294,3.4,tests performed,525870214.0,246263583.0,209977061.0,79858953.0,1032853.0,1231706.0,158.39,74.17,63.24,24.05,3710.0,326553.0,0.098,50.46,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0
